#-------------------------------------------------------------------------------
#
#
#           ********************************************************
#           *                                                      *
#           *    Full-Potential Multiple Scattering Theory Based   *
#           *                                                      *
#           *  Ab Initio Electronic Structure Calculation Package  *
#           *                                                      *
#           ********************************************************
#
#
#   username                 : ywg
#   system name              : rigoletto.psc.edu
#   code compiled            : Wednesday, August 06 2014 16:14:50
#-------------------------------------------------------------------------------
# Potential Type          : Muffin-tin
# Green Functions Method  : Pole search
# Single Site Solver      : Spherical
# Multiple Scattering     : LSMS
# Spin Parameter          : Colinear -    2
# Number of Atoms         :      1
# Bravais Lattice Vector  :
#         2.65000000   2.65000000  -2.65000000
#         2.65000000  -2.65000000   2.65000000
#        -2.65000000   2.65000000   2.65000000
# Energy Offset           :   -2522
# Column Legend :    19
#         1. Type
#         2. Index
#         3. Position-X
#         4. Position-Y
#         5. Position-Z
#         6. Force-X
#         7. Force-Y
#         8. Force-Z
#         9. Volume - MT
#        10. Volume - VP
#        11. LIZ Size
#        12. Energy
#        13. Pressure
#        14. Charge-MT
#        15. Charge-VP
#        16. Moment-MT
#        17. Moment-VP
#        18. RMS-Charge
#        19. RMS-Potential
#-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
# Type  Indx      X          Y          Z       Force-X    Force-Y    Force-Z    Vol-MT     Vol-VP    LIZ       Energy          Pressure  Charge-MT  Charge-VP  Moment-MT  Moment-VP   RMS-Rho   RMS-Pot 
#-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000  50.631189  74.438500  112 -0.826511361E+00 -0.208996E-01  24.993076  24.993076   2.272802   2.249746  0.10E-05  0.26E-07
# ****************************************************
# SCF Iteration:  140
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000  50.631189  74.438500  112 -0.826511611E+00 -0.208414E-01  24.993078  24.993077   2.272799   2.249744  0.81E-08  0.32E-06
# ****************************************************
# SCF Iteration:  145
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000  50.631189  74.438500  112 -0.826511606E+00 -0.208538E-01  24.993077  24.993077   2.272816   2.249761  0.68E-09  0.21E-06
# ****************************************************
# SCF Iteration:  150
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000  50.631189  74.438500  112 -0.826511607E+00 -0.208521E-01  24.993077  24.993077   2.272814   2.249759  0.16E-09  0.23E-06
# ****************************************************
# SCF Iteration:  155
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000  50.631189  74.438500  112 -0.826511608E+00 -0.208459E-01  24.993078  24.993077   2.272805   2.249750  0.63E-08  0.28E-06
# ****************************************************
# SCF Iteration:  160
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000  50.631189  74.438500  112 -0.826511612E+00 -0.208558E-01  24.993077  24.993077   2.272821   2.249766  0.15E-07  0.19E-06
